"COUNTY","FullAddress","Month","Date","Year","lon","lat"
"MONTGOMERY "," 2105 COLTON DR , KETTERING , OH",11,27,2000,-84.145057,39.717785
"MONTGOMERY "," 2028 VALLEY GREEN DR , KETTERING , OH",6,27,2001,-84.145896,39.684073
"MONTGOMERY "," 412 SECOND S ST , MIAMISBURG , OH",12,21,2000,-84.288237,39.637354
"MONTGOMERY ","1027 EAST CENTRAL AVENUE , MIAMISBURG , OH",5,30,2005,-84.275005,39.641173
"MONTGOMERY ","625  MAPLE STREET  , MIAMISBURG , OH",7,9,2013,-84.281247,39.642362
"MONTGOMERY ","309 N 1ST STREET , MIAMISBURG , OH",1,5,2015,-84.286893,39.645514
"MONTGOMERY ","3427  COZY CAMP ROAD , MORAINE , OH",10,13,2015,-84.235467,39.685724
"MONTGOMERY "," 2506 AMBLE WAY , RIVERSIDE , OH",7,6,2001,-84.130708,39.804763
"MONTGOMERY "," 2112 UNION RD , TROTWOOD , OH",4,15,2002,-84.311446,39.805496
"MONTGOMERY ","50  WHISPERING DRIVE  , TROTWOOD , OH",11,11,2013,-84.308531,39.792236
"MONTGOMERY "," 7031 SCEROLD RD , UNION , OH",10,11,2004,-84.306334,39.897833
"MUSKINGUM ","30 WEST 5TH STREET  , DRESDEN , OH",4,17,2013,-82.015391,40.123132
"MUSKINGUM ","54 WEST DAVE LONGABERGER DRIVE 12C , DRESDEN , OH",4,17,2013,-82.019154,40.124016
"MUSKINGUM ","7860 PAYNE ROAD , ROSEVILLE , OH",6,26,2006,-82.040376,39.817279
"MUSKINGUM ","6275 BUTCHER KNIFE ROAD , ROSEVILLE , OH",5,7,2007,-82.187039,39.811462
"MUSKINGUM ","343 LINN STREET , ZANESFIELD , OH",5,4,2011,-82.004241,39.956709
"MUSKINGUM ","255 LUCK AVENUE , ZANESVILLE , OH",5,7,2011,-82.018176,39.935935
"MUSKINGUM ","732 MARKET STREET , ZANESVILLE , OH",5,14,2011,-82.003549,39.941592
"MUSKINGUM ","54 WEST DAVE LONGABERGER DRIVE 5C , ZANESVILLE , OH",4,2,2013,-81.883016,39.946992
"MUSKINGUM ","5363  FRAZEYSBURG ROAD 36 , ZANESVILLE , OH",4,16,2013,-82.041711,40.018876
"MUSKINGUM ","129  BRIGHTON BLVD BOULEVARD  , ZANESVILLE , OH",1,8,2014,-82.023036,39.938508
"MUSKINGUM ","1030  BLUE AVENUE , ZANESVILLE , OH",4,6,2015,-82.017335,39.951518
"PAULDING ","2320  ROAD 424, ANTWERP , OH",10,1,2013,-84.752693,41.177614
"PAULDING ","20746  COUNTY ROAD 128, OAKWOOD , OH",4,9,2013,-84.423945,41.121372
"PAULDING ","20746  COUNTY ROAD 128, OAKWOOD , OH",5,20,2013,-84.423945,41.121372
"PAULDING ","17572 COUNTY 156 ROAD , PAULDING , OH",10,29,2008,-84.486486,41.162513
"PERRY ","338 WHITEHOUSE STREET , CROOKSVILLE , OH",11,11,2009,-82.092813,39.766218
"PERRY ","10 N BUCKEYE STREET , CROOKSVILLE , OH",3,3,2015,-82.100319,39.772785
"PERRY ","13660 HOPEWELL TOWNSHIP 64 ROAD , GLENFORD , OH",5,17,2009,-82.305466,39.884243
"PERRY ","1909 SOUTH JACKSON TOWNSHIP 131B ROA , JUNCTION CITY , OH",5,5,2009,-82.261731,39.703073
"PERRY ","10108 SOUTH WESLEY CHAPEL ROAD , MOUNT PERRY , OH",1,14,2009,-82.187508,39.834718
"PERRY ","121 PORCELIN STREET B , NEW LEXINGTON , OH",5,13,2011,-83.882948,41.502158
"PERRY ","1399 SOUTHEAST TOWNSHIP ROAD 195, NEW LEXINGTON , OH",5,14,2013,-83.891193,41.356989
"PERRY ","699 NORTH STATE STREET  , NEW LEXINGTON , OH",6,3,2013,-84.553482,41.686401
"PERRY ","128 SE, NEW LEXINGTON , OH",3,6,2014,-83.654828,41.539268
"PERRY ","3662 READING TOWNSHIP ROAD 124 , SOMERSET , OH",3,27,2009,-82.318582,39.825573
"PERRY ","5475 RUSHCREEK ROAD , SOMERSET , OH",12,2,2010,-82.349244,39.809679
"PERRY ","105  SUMMIT STREET  , SOMERSET , OH",1,12,2014,-82.296146,39.803405
"PERRY ","3594  TOWNSHIP ROAD 124, SOMERSET , OH",1,26,2014,-82.260917,39.749816
"PERRY ","14876  EMPIRE ROAD  , THORNVILLE , OH",1,5,2014,-82.412913,39.916706
"PICKAWAY ","9198 SOUTHWEST BROAD STREET  , AMANDA , OH",3,13,2014,-82.542502,39.84153
"PICKAWAY "," 148 STARKEY ST , CIRCLEVILLE , OH",2,20,2002,-82.942992,39.586751
"PICKAWAY ","2179 NORTH COURT STREET , CIRCLEVILLE , OH",4,22,2009,-82.948332,39.639513
"PICKAWAY ","320  CEDAR HEIGHTS  , CIRCLEVILLE , OH",6,18,2013,-82.933271,39.617458
"PICKAWAY ","6791  STATE 56 HIGHWAY  , CIRCLEVILLE , OH",6,18,2013,-83.075699,39.636163
"PIKE "," 1545 HOLBROOK RD , BEAVER , OH",2,15,2005,-82.831386,38.991049
"PIKE ","262  BRIGNER ROAD  , BEAVER , OH",5,25,2013,-82.907799,38.996634
"PIKE "," 403 WORTH S ST , LUCASVILLE , OH",5,22,2003,-82.98132,38.888422
"PIKE "," 2080 OWL CREEK RD , LUCASVILLE , OH",4,28,2004,-82.948307,38.961316
"PIKE ","5972 CAMP CREEK ROAD , LUCASVILLE , OH",2,2,2007,-83.122126,38.977278
"PIKE "," 947 SCHUSTER RD , PIKETON , OH",11,19,2002,-82.977868,39.044276
"PIKE "," 126 HOPPER RD , PIKETON , OH",3,4,2004,-83.097689,39.001284
"PIKE "," 1017 STATE ROUTE 552 , WAVERLY , OH",5,20,2003,-83.021345,39.108957
"PIKE "," 5812 CAMP CREEK RD , WAVERLY , OH",3,31,2005,-83.060774,39.145841
"PIKE ","11190  23  BOX 146 , WAVERLY , OH",1,9,2015,-82.459444,38.699541
"PORTAGE ","6396 WATERLOO ROAD UNIT A , ATWATER , OH",7,14,2011,-81.161501,41.023697
"PORTAGE ","5054  WATERLOO ROAD  , ATWATER , OH",12,26,2011,-81.209872,41.02964
"PORTAGE "," 977 LLOYD AVE , AURORA , OH",2,26,2005,-81.380638,41.344682
"PORTAGE ","4282 SOUTH BEAL DRIVE , BRIMFIELD , OH",3,24,2006,-81.346123,41.106022
"PORTAGE "," 3989 RANFIELD RD , KENT , OH",4,7,2005,-81.33677,41.096479
"PORTAGE ","968 SILVER MEADOWS BOULEVARD , KENT , OH",1,17,2006,-81.387377,41.161431
"PORTAGE ","319 WEST ELM STREET , KENT , OH",12,14,2011,-81.363174,41.144692
"PORTAGE "," 5191 STREETER RD , MANTUA , OH",3,4,2005,-81.205745,41.252911
"PORTAGE ","6835  BENITA AVENUE  , NEWTON FALLS , OH",10,6,2012,-81.005041,41.177572
"PORTAGE "," 3294 WATERLOO RD , RANDOLPH , OH",5,6,2002,-81.257126,41.033082
"PORTAGE ","3726 WATERLOO ROAD , RANDOLPH , OH",10,1,2007,-81.257126,41.033082
"PORTAGE "," 2268 TALLMADGE RD , RAVENNA , OH",12,15,2004,-81.311794,41.099757
"PORTAGE "," 746 LAKE E ST , RAVENNA , OH",3,10,2005,-81.224684,41.146743
"PORTAGE "," 8566 WEAVER RD , RAVENNA , OH",5,28,2005,-81.289517,41.22387
"PORTAGE "," 6921 PUK RD , RAVENNA , OH",6,18,2005,-81.214366,41.179263
"PORTAGE "," 6605 STATE ROUTE 5 72 , RAVENNA , OH",7,1,2005,-81.199483,41.155098
"PORTAGE "," 2255 IRAQUOIS , RAVENNA , OH",7,12,2005,-81.312758,41.164289
"PORTAGE ","4370 COURT STREET , RAVENNA , OH",1,13,2008,-81.236125,41.141696
"PORTAGE ","516 NORTH PARK AVENUE 516 , RAVENNA , OH",7,27,2011,-81.258269,41.158876
"PORTAGE ","825  CLEVELAND ROAD  , RAVENNA , OH",8,4,2012,-81.254179,41.166443
"PORTAGE ","261 SOUTH SYCAMORE STREET 2 , RAVENNA , OH",3,5,2013,-81.246501,41.155753
"PORTAGE ","4712  HAYES RD ROAD  , RAVENNA , OH",12,5,2013,-81.223804,41.137128
"PORTAGE ","5108  59  BOX LOT F 40 , RAVENNA , OH",1,4,2015,-81.30752,41.167169
"PORTAGE ","4289  SANDY LAKE ROAD  , ROOTSTOWN , OH",8,10,2012,-82.052915,39.514055
"PORTAGE ","1545 LADY ANNE DRIVE , STREETSBORO , OH",7,7,2011,-81.339448,41.263797
"PREBLE "," 6999 ROSE BLVD , CAMDEN , OH",3,15,2003,-84.629738,39.65536
"PREBLE ","97 E CENTRAL AVENUE , CAMDEN , OH",4,1,2015,-84.647666,39.629032
"PREBLE "," 114 CHICAGO W ST , EATON , OH",7,21,2005,-84.635893,39.754404
"PREBLE "," 411 VILLAGE 1 , EATON , OH",11,20,2005,-84.629967,39.738269
"PREBLE ","5405 WEST STATE ROUTE 35 , EATON , OH",5,22,2006,-84.714057,39.791996
"PREBLE ","828 NORTH BEECH STREET , EATON , OH",6,3,2007,-84.63816,39.75292
"PREBLE ","216 RICHMOND PIKE , EATON , OH",7,5,2007,-82.81555,40.078597
"PREBLE ","795 EAST HIGH STREET , EATON , OH",8,5,2007,-84.628612,39.747858
"PREBLE ","3911 WEST U.S. ROUTE 35 , EATON , OH",12,8,2007,-84.692512,39.778362
"PREBLE ","317 WEST HIGH STREET , EATON , OH",1,16,2008,-84.640093,39.747835
"PREBLE ","1724 WASHINGTON LANDING DRIVE , EATON , OH",4,18,2009,-84.640198,39.766932
"PREBLE ","216 SOUTH FRANKLIN STREET , EATON , OH",11,28,2009,-84.631813,39.741935
"PREBLE ","3536 SPACHT ROAD 3 , EATON , OH",3,17,2010,-84.679335,39.802433
"PREBLE ","702 OAKLAND DRIVE , EATON , OH",3,31,2011,-84.628874,39.735835
"PREBLE ","216 RICHMOND PIKE , ELTON , OH",10,16,2007,-81.470017,40.753391
"PREBLE ","6371 WHITEWATER-EL DORADO , NEW PARIS , OH",2,21,2009,-84.749167,39.909102
"PREBLE ","6058 IVY LANE , WEST ALEXANDRIA , OH",6,22,2006,-84.536811,39.36323
"PREBLE ","12 EAST DAYTON STREET , WEST ALEXANDRIA , OH",1,25,2007,-84.563137,39.402469
"PREBLE ","218 NATION AVENUE , WEST ALEXANDRIA , OH",8,7,2007,-81.597369,41.510411
"RICHLAND ","460.5 NORTH STEWART ROAD , MANSFIELD , OH",10,4,2008,-82.468978,40.826267
"RICHLAND ","173  GORDON PLACEBOX 1/2 , MANSFIELD , OH",10,1,2014,-82.502142,40.765595
"RICHLAND ","185 S FRANKLIN STREET , MANSFIELD , OH",2,10,2015,-82.51351,40.753294
"RICHLAND ","479  WAYNE STREET , MANSFIELD , OH",10,19,2015,-82.506638,40.771259
"ROSS ","19058  STATE ROUTE 327, ADELPHI , OH",7,25,2012,-82.748082,39.463838
"ROSS "," 441 QUARRY S , BAINBRIDGE , OH",10,10,2004,-83.26928,39.223116
"ROSS "," 440 QUARRY ST , BAINBRIDGE , OH",12,22,2004,-83.268954,39.222051
"ROSS "," 677 EAST MAIN ST , CHILLICOTHE , OH",12,10,2002,-82.962779,39.336103
"ROSS "," 2586 VALLEY RD , CHILLICOTHE , OH",12,1,2005,-83.02494,39.331907
"ROSS ","1290 MASSIEVILLE ROAD , CHILLICOTHE , OH",4,4,2006,-82.972177,39.25739
"ROSS ","365 EAST 2ND STREET  , CHILLICOTHE , OH",4,23,2013,-82.971989,39.336208
"ROSS ","87 NORTH ROSE STREET  , CHILLICOTHE , OH",4,25,2013,-82.96683,39.337238
"ROSS ","359 WEST 4TH STREET  , CHILLICOTHE , OH",6,9,2013,-82.99239,39.330227
"ROSS ","154 N mulberry STREET , CHILLICOTHE , OH",12,30,2015,-82.979707,39.336778
"ROSS "," 2897 SIMMONS , FRANKFORT , OH",10,8,2004,-83.111431,39.391838
"SANDUSKY ","902 WEST E STATE ST STREET  , FREMONT , OH",3,4,2014,-83.120695,41.350357
"SCIOTO "," 1421 LUSASVILL-MINFORD RD , LUCASVILLE , OH",2,20,2002,-82.98132,38.888422
"SCIOTO "," 2879 MILLER'S RUN RD , LUCASVILLE , OH",6,4,2002,-82.936609,38.901668
"SCIOTO "," 811 ALINTS HOLLOW RD , LUCASVILLE , OH",2,3,2003,-82.522989,38.939904
"SCIOTO "," 60 NORTH ST , LUCASVILLE , OH",10,17,2003,-82.994937,38.880519
"SCIOTO "," 655 DACE RD , LUCASVILLE , OH",2,24,2004,-82.986757,38.928027
"SCIOTO "," 445 DAVIS CAMP RD , LUCASVILLE , OH",4,3,2005,-82.985574,38.843438
"SCIOTO ","753 CROW HOLLOW ROAD , LUCASVILLE , OH",1,23,2006,-82.522989,38.939904
"SCIOTO ","468 BUTLER HOLLOW ROAD , LUCASVILLE , OH",4,16,2006,-82.927024,38.837173
"SCIOTO ","5972 CAMP CREEK ROAD , LUCASVILLE , OH",4,26,2006,-83.122126,38.977278
"SCIOTO ","1336 BIG BEAR CREEK ROAD , LUCASVILLE , OH",8,13,2006,-83.128959,38.953354
"SCIOTO ","1741 BIG RUN ROAD , LUCASVILLE , OH",9,7,2006,-83.082999,38.904701
"SCIOTO ","3492 MILLERS RUN , LUCASVILLE , OH",5,9,2007,-82.911705,38.892176
"SCIOTO ","57  OAKWOOD AVENUE  , LUCASVILLE , OH",10,2,2012,-83.00051,38.876537
"SCIOTO ","2080  OWL CREEK ROAD  , LUCASVILLE , OH",1,22,2014,-82.948307,38.961316
"SCIOTO "," 2614 TATMAN COVE RD , MCDERMOTT , OH",9,4,2002,-83.084436,38.843404
"SCIOTO "," 1420 MCDERMOTT POND CREEK RD B , MCDERMOTT , OH",10,9,2003,-83.064844,38.835149
"SCIOTO "," 44 CARPENTER RD , MCDERMOTT , OH",2,24,2004,-83.104344,38.848049
"SCIOTO "," 1991 MCDERMOTT RUSHTOWN , MCDERMOTT , OH",4,2,2005,-83.031002,38.834325
"SCIOTO ","180 LUTE CEMETERY ROAD , MCDERMOTT , OH",11,11,2006,-83.088572,38.857229
"SCIOTO ","2104 WRIGHTS RUN A , MCDERMOTT , OH",11,22,2006,-83.106892,38.837759
"SCIOTO ","14384 STATE ROUTE 139 , MINFORD , OH",1,10,2006,-82.805358,38.875123
"SCIOTO ","1307  SALEM ROAD , MINFORD , OH",7,1,2015,-82.835515,38.880084
"SCIOTO "," 1222 MILLDALE RD , PORTSMOUTH , OH",5,26,2003,-82.922507,38.762387
"SCIOTO "," 3941 WOODS RIDGE RD , PORTSMOUTH , OH",1,24,2004,-82.892651,38.809862
"SCIOTO "," 2004 JACKSON E AVE , PORTSMOUTH , OH",5,1,2005,-82.976282,38.73284
"SCIOTO "," 2018 6TH E ST , PORTSMOUTH , OH",5,1,2005,-82.975998,38.734144
"SCIOTO "," 1018 FORREST RD , PORTSMOUTH , OH",5,27,2005,-82.984181,38.775615
"SCIOTO "," 7858 POND CREEK RD , PORTSMOUTH , OH",9,30,2005,-82.3347,38.968558
"SCIOTO ","665 CARPENTER ROAD , PORTSMOUTH , OH",3,1,2006,-83.102023,38.854558
"SCIOTO ","27 CAMP ROAD , PORTSMOUTH , OH",10,13,2006,-82.868347,38.769956
"SCIOTO ","1739  6TH STREET , PORTSMOUTH , OH",12,6,2014,-82.980195,38.734492
"SCIOTO "," 1617 JENKINS LN , WEST PORTSMOUTH , OH",4,15,2005,-83.029767,38.758345
"SENECA ","96 CLINTON AVENUE , TIFFIN , OH",1,12,2010,-83.170033,41.119202
"SENECA ","627 EAST TOWNSHIP 152 ROAD , TIFFIN , OH",1,7,2011,-83.165838,41.211169
"SENECA ","107 CLINTON AVENUE , TIFFIN , OH",2,5,2011,-83.170109,41.119491
"SENECA ","115 COE STREET , TIFFIN , OH",3,23,2011,-83.172056,41.107742
"SHELBY "," 123 POPLAR ST , SIDNEY , OH",7,9,2001,-84.156426,40.285518
"SHELBY "," 12636 KIRKWOOD RD , SIDNEY , OH",9,1,2004,-84.198103,40.215947
"SHELBY ","714 WEST COURT STREET , SIDNEY , OH",1,26,2005,-84.160193,40.28432
"SHELBY ","650 FAIR ROAD , SIDNEY , OH",10,22,2007,-84.163306,40.279162
"SHELBY ","531 SOUTH MIAMI AVENUE , SIDNEY , OH",1,11,2011,-84.153505,40.280287
"STARK "," 9555 ST PETER'S CHURCH RD , ALLIANCE , OH",2,19,2006,-81.493259,40.607999
"STARK ","259 NORTH UNION AVENUE 1 , ALLIANCE , OH",3,19,2008,-81.105769,40.923767
"STARK ","2360 ANSLEY , ALLIANCE , OH",10,27,2010,-81.147983,40.900124
"STARK ","111  GLAMORGAN STREET B 10 , ALLIANCE , OH",7,26,2012,-81.10731,40.912447
"STARK ","946 SOUTH FREEDOM AVENUE DOWN , ALLIANCE , OH",9,4,2012,-81.098571,40.912569
"STARK ","759 S LINCOLN AVENUE , ALLIANCE , OH",1,14,2015,-81.11195,40.914617
"STARK ","181 W ELY STREET , ALLIANCE , OH",6,14,2015,-81.108002,40.924381
"STARK ","1444  PARKWAY BOULEVARD , ALLIANCE , OH",9,17,2015,-81.116993,40.907561
"STARK ","13955 NE BAYTON STREET , ALLIANCE , OH",10,12,2015,-81.086758,40.872537
"STARK "," 162 SARATOGA SW ST , CANTON , OH",5,17,2005,-81.44294,40.793111
"STARK "," 1109 OAK NW AVE , CANTON , OH",9,24,2005,-81.483378,40.90325
"STARK ","1451 NORTHWEST RACHEL STREET 58 , CANTON , OH",12,29,2010,-81.387533,40.834888
"STARK ","344 NORTHEAST FENTON AVENUE  , CANTON , OH",4,5,2013,-81.343886,40.794478
"STARK ","1422 NORTHEAST SHRIVER AVENUE  , CANTON , OH",5,1,2013,-81.359121,40.811675
"STARK ","4904 NW SOUTH BOULEVARD BOX 9,10 , CANTON , OH",5,4,2015,-81.432031,40.808181
"STARK ","3639 NE ELLIS AVENUE , CANTON , OH",6,22,2015,-81.31938,40.836166
"STARK ","2442 NE WINFIELD WAY BOX UPPER , CANTON , OH",10,22,2015,-81.342625,40.81156
"STARK ","1453 NW RACHEL WOODS DRIVE BOX 32 , CANTON , OH",11,1,2015,-81.387585,40.834886
"STARK ","32 S 10th STREET , CANTON , OH",12,3,2015,-81.404264,40.885768
"STARK ","4831  MASSILLON ROAD BOX C , GREEN , OH",4,6,2015,-81.704904,40.690909
"STARK ","250 SOUTH RIVER STREET A3 , KENDALL HEIGHTS , OH",6,6,2012,-81.520962,40.825719
"STARK "," 203 DEPOT N ST , LOUISVILLE , OH",7,29,2005,-81.261994,40.837052
"STARK ","821 NORTHEAST 1ST STREET , MASSILLON , OH",1,5,2011,-81.516985,40.786708
"STARK ","9171 NW ARROW ROAD , MINERVA , OH",9,14,2015,-81.101916,40.713062
"STARK "," 121 HOLL NE RD , NORTH CANTON , OH",6,26,2004,-81.403627,40.887803
"STARK ","14844 NORTHWEST CHURCHFIELD STREET , NORTH LAWRENCE , OH",9,6,2005,-81.629137,40.841204
"STARK ","3604 KIMMEL DRIVE , UNIONTOWN , OH",3,6,2006,-81.425623,40.963079
"SUMMIT "," 697 SHERMAN ST , AKRON , OH",4,4,2000,-81.516372,41.06406
"SUMMIT "," 1306 CURTIS ST , AKRON , OH",7,3,2000,-81.523919,41.0513
"SUMMIT "," 674 COLE AVE , AKRON , OH",11,16,2000,-81.504315,41.051547
"SUMMIT "," 1530 PRESTON AVE , AKRON , OH",12,8,2000,-81.468304,41.068403
"SUMMIT "," 557 FAIRFIELD AVE , AKRON , OH",2,12,2001,-81.53411,41.093944
"SUMMIT "," 775 HOWARD N ST , AKRON , OH",2,25,2001,-81.525838,41.095455
"SUMMIT "," 880 1/2 IONA AVE , AKRON , OH",3,31,2002,-81.551814,41.048035
"SUMMIT "," 75 AKERS AVE 4 , AKRON , OH",5,8,2002,-81.4558,41.059033
"SUMMIT "," 710 PATTERSON AVE , AKRON , OH",10,7,2002,-81.502219,41.104968
"SUMMIT "," 270 GOODVIEW AVE 2 , AKRON , OH",10,30,2002,-81.454363,41.069323
"SUMMIT "," 1751 MAIN S ST 2 , AKRON , OH",11,24,2002,-81.42949,41.028715
"SUMMIT "," 650 SPICER ST , AKRON , OH",12,1,2002,-81.508594,41.063524
"SUMMIT "," 655 OXFORD N AVE UPPER , AKRON , OH",3,15,2003,-81.501068,41.103275
"SUMMIT "," 508 BUCHTEL E AVE 2H , AKRON , OH",4,1,2003,-81.534522,41.06026
"SUMMIT "," 28 MAPLEDALE E AVE , AKRON , OH",4,17,2003,-81.526647,41.045728
"SUMMIT "," 843 MINOTA ST , AKRON , OH",5,28,2003,-81.496633,41.040531
"SUMMIT "," 1147 SYLVAN AVE , AKRON , OH",6,22,2003,-81.494163,41.041
"SUMMIT "," 378 WONDER LAKE DR , AKRON , OH",10,30,2003,-81.509721,40.984989
"SUMMIT "," 499 COLUMBINE S AVE , AKRON , OH",12,21,2003,-81.420451,41.039776
"SUMMIT "," 2561 EDWIN AVE , AKRON , OH",1,5,2004,-81.542463,41.028741
"SUMMIT "," 313 BAIRD , AKRON , OH",1,5,2004,-81.517786,41.058052
"SUMMIT "," 2178 KILLIAN RD , AKRON , OH",1,12,2004,-81.445985,40.996454
"SUMMIT ","2865 UNWOOD , AKRON , OH",1,23,2004,-81.524017,41.04349
"SUMMIT "," 634 ESSEX ST , AKRON , OH",1,25,2004,-81.467389,41.044633
"SUMMIT "," 642 PLUM AVE , AKRON , OH",2,8,2004,-81.473582,41.080407
"SUMMIT "," 166 LAKOTA AVE , AKRON , OH",3,4,2004,-81.529641,41.002514
"SUMMIT "," 1059 LEXINGTON AVE , AKRON , OH",4,12,2004,-81.500211,41.114402
"SUMMIT "," 944 OREGON AVE , AKRON , OH",4,12,2004,-81.560781,41.040606
"SUMMIT "," 1316 WATERLOO W RD , AKRON , OH",4,14,2004,-81.577045,41.032575
"SUMMIT "," 908 HOWARD N , AKRON , OH",5,17,2004,-81.445139,41.004865
"SUMMIT "," 2294 17TH SW ST , AKRON , OH",5,20,2004,-81.561813,41.041193
"SUMMIT "," 549 DAYTON ST , AKRON , OH",6,10,2004,-81.50752,41.100249
"SUMMIT "," 935 HARRISON AVE , AKRON , OH",6,11,2004,-81.561211,41.049036
"SUMMIT "," 1913 2ND SW ST , AKRON , OH",7,2,2004,-81.545471,41.048509
"SUMMIT "," 1142 WELSH ST B , AKRON , OH",7,8,2004,-81.570191,41.035089
"SUMMIT "," 2238 EAST AVE , AKRON , OH",7,28,2004,-81.491087,41.049133
"SUMMIT "," 1750 EAST AVE , AKRON , OH",8,7,2004,-81.491087,41.049133
"SUMMIT "," 1882 MARKS DR , AKRON , OH",8,11,2004,-81.460688,41.065893
"SUMMIT "," 1273 WILBETH W RD B , AKRON , OH",8,17,2004,-81.572422,41.039591
"SUMMIT "," 2305 WATERLOO E RD 18 , AKRON , OH",9,11,2004,-81.580173,41.032444
"SUMMIT "," 610 WILBETH W RD , AKRON , OH",9,30,2004,-81.504687,41.039734
"SUMMIT "," 502 LESSIG AVE , AKRON , OH",10,12,2004,-81.405061,41.03714
"SUMMIT "," 607 JOHNSTON ST , AKRON , OH",10,13,2004,-81.505974,41.063372
"SUMMIT "," 2599 ROMING RD 14 , AKRON , OH",10,14,2004,-81.488987,40.981246
"SUMMIT "," 218 POLONIA AVE , AKRON , OH",11,1,2004,-81.515273,40.98887
"SUMMIT "," 507 FLORA AVE , AKRON , OH",11,1,2004,-81.544744,41.038483
"SUMMIT "," 677 CORICE ST , AKRON , OH",11,7,2004,-81.503666,41.056036
"SUMMIT "," 4901 PROVENS DR , AKRON , OH",11,11,2004,-81.520048,40.949086
"SUMMIT "," 2672 CHELSEA DR , AKRON , OH",11,17,2004,-81.428568,41.028075
"SUMMIT "," 1312 SEVILLA AVE , AKRON , OH",11,23,2004,-81.575303,41.029463
"SUMMIT "," 3094 KREBS DR , AKRON , OH",11,24,2004,-81.496574,40.990575
"SUMMIT "," 1993 NINTH ST , AKRON , OH",11,27,2004,-81.553088,41.049303
"SUMMIT "," 11 FAIRCOURT , AKRON , OH",1,20,2005,-81.524017,41.04349
"SUMMIT "," 1028 JEFFERSON AVE , AKRON , OH",1,24,2005,-81.550317,41.096304
"SUMMIT "," 193 HUBBARD ST , AKRON , OH",1,31,2005,-81.521029,41.092806
"SUMMIT "," 1188 ATWOOD , AKRON , OH",2,7,2005,-81.515333,41.050583
"SUMMIT "," 107 RADNOR , AKRON , OH",2,9,2005,-81.531447,41.002236
"SUMMIT "," 722 SHERMAN , AKRON , OH",2,15,2005,-81.516455,41.063713
"SUMMIT "," 1306 CURTIS ST , AKRON , OH",2,28,2005,-81.523919,41.0513
"SUMMIT "," 382 FULLER ST , AKRON , OH",3,9,2005,-81.484061,41.059847
"SUMMIT "," 1168 WEISER AVE , AKRON , OH",3,25,2005,-81.571713,41.030905
"SUMMIT "," 698 SEIBERLING ST , AKRON , OH",3,30,2005,-81.469877,41.043209
"SUMMIT "," 859 EDGE ST , AKRON , OH",4,4,2005,-81.499295,41.065046
"SUMMIT "," 846 WATERLOO E RD , AKRON , OH",4,6,2005,-81.577045,41.032575
"SUMMIT "," 65 AKERS CT 1 , AKRON , OH",4,8,2005,-81.495629,41.066489
"SUMMIT "," 635 KOERBER AVE , AKRON , OH",5,11,2005,-81.549413,41.037553
"SUMMIT "," 1247 MAIN N ST , AKRON , OH",5,23,2005,-81.429629,41.028885
"SUMMIT "," 2390 IGLEHEART RD , AKRON , OH",6,24,2005,-81.44275,40.998087
"SUMMIT "," 1174 MANNING AVE , AKRON , OH",7,2,2005,-81.548392,41.062561
"SUMMIT "," 3047.5 MASSILLON RD , AKRON , OH",8,3,2005,-81.465072,40.931592
"SUMMIT "," 964 STANWOOD AVE , AKRON , OH",8,6,2005,-81.56237,41.025728
"SUMMIT "," 791 EVANS AVE , AKRON , OH",8,24,2005,-81.487864,41.094716
"SUMMIT "," 3175 MOGADORE RD , AKRON , OH",9,12,2005,-81.418758,41.052157
"SUMMIT "," 1106 DIANA AVE , AKRON , OH",10,19,2005,-81.553534,41.069224
"SUMMIT "," 2304 8TH SW ST , AKRON , OH",11,4,2005,-81.552436,41.041202
"SUMMIT "," 952 SAXON AVE , AKRON , OH",11,6,2005,-81.560945,41.055167
"SUMMIT "," 22 BACHTEL AVE , AKRON , OH",12,7,2005,-81.529237,41.060266
"SUMMIT "," 1275 KENMORE BLVD , AKRON , OH",12,12,2005,-81.568169,41.040056
"SUMMIT ","831 BAIRDST , AKRON , OH",12,20,2005,-81.524017,41.04349
"SUMMIT ","2408 7TH SW ST , AKRON , OH",12,22,2005,-81.551517,41.038077
"SUMMIT "," 1270 KENTUCKY AVE , AKRON , OH",1,6,2006,-81.573134,41.038977
"SUMMIT "," 1949 ENGLEWOOD DR , AKRON , OH",1,12,2006,-81.456217,41.06044
"SUMMIT "," 591 GREISSING TER , AKRON , OH",1,20,2006,-81.515576,41.067021
"SUMMIT ","2284 PRESSLER ROAD , AKRON , OH",1,21,2006,-81.445121,41.002453
"SUMMIT "," 1116 EVANS AVE , AKRON , OH",2,10,2006,-81.477879,41.093159
"SUMMIT "," 2938 ELLET AVE , AKRON , OH",3,1,2006,-81.424229,41.049221
"SUMMIT "," 958 COLE AVE , AKRON , OH",3,5,2006,-81.493969,41.051542
"SUMMIT "," 2507 EAST AVE 3 , AKRON , OH",3,15,2006,-81.491773,41.0158
"SUMMIT "," 1189 MAGDALYN DR , AKRON , OH",3,22,2006,-81.599066,41.089046
"SUMMIT "," 59 LEICESTER RD , AKRON , OH",3,29,2006,-81.522255,41.003933
"SUMMIT "," 1022 MOHAWK TRL , AKRON , OH",3,30,2006,-81.444335,41.036351
"SUMMIT "," 540 GAGE ST , AKRON , OH",4,10,2006,-81.506256,41.068926
"SUMMIT ","899 EASTLAND AVENUE , AKRON , OH",4,10,2006,-81.464379,41.086532
